Date,CHIP.L,CMOD.L,COPA.L,CRUD.L,DFNS.L,EQQQ.L,IBTG.L,IGLT.L,IITU.L,IJPN.L,INDI.L,INRG.L,ISF.L,IUES.L,IUFS.L,PHAG.L,SGLN.L,SMGB.L,UKDV.L,VUSA.L,VWRP.L
2025-02-17,10.086000442504883,24.787500381469727,41.56999969482422,10.056500434875488,40.29999923706055,42972.8203125,4.3496994972229,9.349902153015137,2732.0,1413.8758544921875,,514.4286499023438,853.2021484375,9.113750457763672,15.100000381469727,29.579999923706055,4464.0,34.07500076293945,10.511126518249512,90.57328796386719,115.83999633789062
2025-02-18,10.031000137329102,25.053749084472656,41.290000915527344,10.133000373840332,41.04499816894531,42841.828125,4.349931240081787,9.321810722351074,2741.0,1413.6258544921875,,517.67822265625,852.3026733398438,9.170000076293945,15.085000038146973,30.110000610351562,4513.0,34.35499954223633,10.471294403076172,90.38414001464844,115.73999786376953
2025-02-19,10.098999977111816,25.323749542236328,41.279998779296875,10.236000061035156,41.45000076293945,43046.81640625,4.3462347984313965,9.28669548034668,2748.0,1405.6279296875,,524.8023071289062,847.0057983398438,9.305000305175781,15.130000114440918,29.905000686645508,4517.0,34.61000061035156,10.413862228393555,90.83613586425781,115.87999725341797
2025-02-20,10.199999809265137,25.292499542236328,41.779998779296875,10.290499687194824,39.875,42569.83984375,4.353165626525879,9.300742149353027,2727.0,1401.629150390625,,519.427978515625,844.0075073242188,9.279999732971191,14.859999656677246,30.2549991607666,4528.0,34.39250183105469,10.385146141052246,89.9345932006836,114.9800033569336
2025-02-21,10.37600040435791,25.188749313354492,41.33000183105469,10.04699993133545,39.869998931884766,42461.84765625,4.354783058166504,9.321810722351074,2719.0,1399.1297607421875,,518.8031005859375,844.207275390625,9.292499542236328,14.9399995803833,29.940000534057617,4513.0,34.067501068115234,10.438874244689941,89.72579193115234,114.93000030517578
2025-02-24,10.097999572753906,24.850000381469727,40.849998474121094,9.994500160217285,39.38999938964844,41666.88671875,4.356400489807129,9.325322151184082,2658.5,1388.1326904296875,,520.4279174804688,843.4078369140625,9.21500015258789,14.850000381469727,29.56999969482422,4522.0,33.39500045776367,10.419419288635254,88.78250885009766,113.83999633789062
2025-02-25,10.083999633789062,24.577499389648438,40.494998931884766,9.725000381469727,39.560001373291016,40524.9453125,4.36379337310791,9.366289138793945,2588.0,1392.6314697265625,,521.552734375,844.4072875976562,9.0,14.630000114440918,28.71500015258789,4448.0,32.11249923706055,10.446285247802734,87.21772766113281,112.41999816894531
2025-02-26,10.22599983215332,24.59749984741211,41.22999954223633,9.730999946594238,40.209999084472656,41060.91796875,4.361483097076416,9.368631362915039,2627.0,1403.6285400390625,,529.926513671875,850.9034423828125,9.02750015258789,14.850000381469727,29.190000534057617,4456.0,32.849998474121094,10.492600440979004,88.19294738769531,113.5999984741211
2025-02-27,10.175000190734863,24.548749923706055,41.09000015258789,9.863499641418457,40.209999084472656,40722.43359375,4.368645191192627,9.35926628112793,2602.0,1404.3782958984375,,517.4283447265625,853.8017578125,9.102499961853027,14.984999656677246,28.735000610351562,4423.0,32.10499954223633,10.413862228393555,88.07994079589844,113.19000244140625
2025-02-28,9.98449993133545,24.172500610351562,40.560001373291016,9.807000160217285,39.369998931884766,40048.96875,4.378579616546631,9.385017395019531,2539.0,1384.633544921875,,509.42938232421875,858.6990356445312,9.053750038146973,14.960000038146973,28.405000686645508,4396.0,31.30500030517578,10.455546379089355,87.16613006591797,112.05000305175781
2025-03-03,9.90149974822998,24.34000015258789,41.220001220703125,9.802000045776367,41.939998626708984,40127.96484375,4.375807285308838,9.363948822021484,2524.0,1401.129150390625,,502.4303894042969,864.8953247070312,9.102499961853027,15.1899995803833,29.045000076293945,4418.0,31.170000076293945,10.455546379089355,87.10472106933594,112.36000061035156
2025-03-04,9.816499710083008,24.34000015258789,40.54999923706055,9.491000175476074,41.68000030517578,38737.03515625,4.385972023010254,9.385017395019531,2434.5,1366.6383056640625,,496.3312072753906,854.0015869140625,8.707500457763672,14.449999809265137,28.969999313354492,4447.0,29.719999313354492,10.32215404510498,84.35346221923828,109.19999694824219
2025-03-05,9.960000038146973,24.448749542236328,42.939998626708984,9.206000328063965,43.560001373291016,38424.05078125,4.381814002990723,9.289037704467773,2410.5,1377.6353759765625,,499.93072509765625,852.9022827148438,8.484999656677246,14.40999984741211,29.834999084472656,4423.0,29.920000076293945,10.363839149475098,83.33892059326172,109.1500015258789
2025-03-06,10.112000465393066,24.577499389648438,43.40999984741211,9.279000282287598,44.290000915527344,38625.0390625,4.377655029296875,9.284355163574219,2434.0,1386.1331787109375,,502.9302978515625,848.5048217773438,8.65250015258789,14.46500015258789,29.985000610351562,4391.0,29.809999465942383,10.340681076049805,83.8916244506836,109.63999938964844
2025-03-07,10.079999923706055,24.582500457763672,42.279998779296875,9.508000373840332,43.595001220703125,37546.09765625,4.384123802185059,9.303083419799805,2381.0,1371.636962890625,,509.9293518066406,848.9046630859375,8.772500038146973,14.055000305175781,29.540000915527344,4388.0,29.225000381469727,10.295292854309082,82.22367095947266,107.81999969482422
2025-03-10,9.882499694824219,24.670000076293945,41.83000183105469,9.363499641418457,43.7599983215332,37131.11328125,4.385509967803955,9.305423736572266,2342.5,1362.639404296875,,514.6786499023438,840.9093017578125,8.930000305175781,14.029999732971191,29.479999542236328,4371.0,28.957500457763672,10.210068702697754,81.82572174072266,106.98999786376953
2025-03-11,9.945500373840332,24.738750457763672,42.619998931884766,9.395000457763672,43.43000030517578,36685.13671875,4.386204242706299,9.283185005187988,2305.25,1340.3953857421875,,510.67926025390625,830.9151000976562,8.863750457763672,13.835000038146973,30.0049991607666,4378.0,28.350000381469727,10.026654243469238,80.31005859375,105.43000030517578
2025-03-12,9.894499778747559,24.584999084472656,43.470001220703125,9.56350040435791,43.880001068115234,37112.1171875,4.383200168609619,9.244559288024902,2349.5,1364.138916015625,,508.67950439453125,835.7123413085938,8.892499923706055,13.880000114440918,30.440000534057617,4399.0,29.282499313354492,10.071117401123047,80.8038330078125,106.23999786376953
2025-03-13,9.920499801635742,24.764999389648438,43.91999816894531,9.446000099182129,43.76499938964844,36487.49609375,4.381028175354004,9.27499008178711,2308.5,1364.138916015625,,510.3042907714844,832.4615478515625,8.8774995803833,13.824999809265137,31.014999389648438,4474.0,29.149999618530273,10.043327331542969,79.89246368408203,105.41999816894531
2025-03-14,10.20199966430664,24.600000381469727,43.619998931884766,9.467000007629395,45.22999954223633,37118.46484375,4.381500720977783,9.298401832580566,2361.5,1383.1339111328125,,515.8035278320312,841.456787109375,9.02750015258789,14.017499923706055,30.825000762939453,4493.0,29.825000762939453,10.139667510986328,81.1084213256836,106.95999908447266
2025-03-17,10.253000259399414,24.790000915527344,44.25,9.567500114440918,46.04999923706055,37035.47265625,4.381500720977783,9.342880249023438,2345.0,1391.1318359375,,522.3026123046875,846.0543823242188,9.225000381469727,14.204999923706055,30.8799991607666,4480.0,29.934999465942383,10.159119606018066,81.13790130615234,107.3499984741211
2025-03-18,10.265999794006348,24.893749237060547,44.84000015258789,9.515000343322754,46.47999954223633,36729.48046875,4.3803205490112305,9.314788818359375,2339.0,1387.6326904296875,,522.6775512695312,848.3531494140625,9.2162504196167,14.244999885559082,31.2450008392334,4539.0,29.815000534057617,10.16653060913086,80.73504638671875,107.05000305175781
2025-03-19,10.255000114440918,24.912500381469727,45.689998626708984,9.532500267028809,46.21500015258789,37072.47265625,4.377960205078125,9.32883358001709,2362.0,1395.6307373046875,,524.4273071289062,848.7529296875,9.342499732971191,14.34000015258789,30.729999542236328,4546.0,30.014999389648438,10.188762664794922,81.462158203125,107.73999786376953
2025-03-20,10.043999671936035,24.896249771118164,45.75,9.661999702453613,45.17499923706055,37084.97265625,4.386457920074463,9.326493263244629,2353.25,1396.63037109375,,523.177490234375,848.5530395507812,9.385000228881836,14.449999809265137,30.575000762939453,4549.0,29.94499969482422,10.19154167175293,81.63922119140625,107.63999938964844
2025-03-21,9.913999557495117,24.815000534057617,45.65999984741211,9.687999725341797,44.439998626708984,37206.9609375,4.390470504760742,9.270308494567871,2357.0,1401.129150390625,,521.9276733398438,842.4563598632812,9.321249961853027,14.364999771118164,30.225000381469727,4536.0,29.81999969482422,10.150782585144043,81.59488677978516,107.63999938964844
2025-03-24,9.933500289916992,24.787500381469727,45.689998626708984,9.8149995803833,45.310001373291016,38121.4296875,4.383625507354736,9.26562786102295,2413.0,1400.3795166015625,,518.9281005859375,842.2564086914062,9.467499732971191,14.609999656677246,30.260000228881836,4532.0,30.71500015258789,10.149003982543945,83.27767944335938,109.05999755859375
